#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1040000,2079.9999999646384,-44746.123108230764,5743.721634599298,-39002.401473631464,260.04552143915436
1045000,2089.999999964402,-44546.436058545194,5694.062098389832,-38852.37396015536,257.797198694851
1050000,2099.9999999641655,-44345.71850771265,5562.035843529213,-38783.682664183434,251.81974392370176
1055000,2109.999999963929,-44537.77493713779,5947.3679466611065,-38590.40699047668,269.2655559008293
1060000,2119.9999999636925,-44770.00890158751,5766.192191617565,-39003.81670996995,261.0628701354498
1065000,2129.999999963456,-44386.209816832095,5884.733447870752,-38501.47636896135,266.4297950589559
1070000,2139.9999999632196,-44669.255047558516,5661.6982711060555,-39007.55677645246,256.3319347288747
1075000,2149.999999962983,-44394.7769580966,5879.891575884559,-38514.885382212036,266.2105805486624
1080000,2159.9999999627466,-44518.87101372046,5880.226053456494,-38638.64496026397,266.22572393480414
1085000,2169.99999996251,-44597.080476333154,5795.060131991118,-38802.02034434203,262.3698587196622
1090000,2179.9999999622737,-44158.96441563708,5723.814053580306,-38435.150362056775,259.14421082279523
1095000,2189.9999999620372,-44567.381418933684,5983.918834705339,-38583.46258422834,270.92038796707544
1100000,2199.9999999618008,-44493.57414352783,5569.147019266987,-38924.427124260845,252.14170057836193
1105000,2209.9999999615643,-44472.23275441915,5821.788615105243,-38650.444139313906,263.5799839260825
1110000,2219.999999961328,-44591.07106175559,5634.382234657878,-38956.68882709771,255.0952081961982
1115000,2229.9999999610914,-45061.64910261071,5874.010901742504,-39187.638200868205,265.9443345376314
1120000,2239.999999960855,-44838.164182743,5677.601972761186,-39160.562209981814,257.0519707356353
1125000,2249.9999999606184,-44553.18618020427,5551.48394007477,-39001.702240129496,251.34200920559547
1130000,2259.999999960382,-44941.32265228318,5749.198134900375,-39192.12451738281,260.2934685833677
1135000,2269.9999999601455,-44673.733016350656,5848.4996577541415,-38825.23335859652,264.7893195199201
1140000,2279.999999959909,-44479.59945680108,5911.3915531719895,-38568.20790362909,267.63673392797796
1145000,2289.9999999596726,-44980.73234211258,5749.213526287642,-39231.51881582494,260.29416542447217
1150000,2299.999999959436,-44774.46372122277,5740.628265306168,-39033.835455916604,259.9054699390973
1155000,2309.9999999591996,-44560.03077630524,5683.789411883649,-38876.24136442159,257.33210545234607
1160000,2319.999999958963,-44454.28080620151,5628.419295536396,-38825.86151066511,254.8252376593576
1165000,2329.9999999587267,-44637.7045359363,5671.903736276428,-38965.80079965987,256.79398454267005
1170000,2339.99999995849,-44742.644280985,5650.847077423958,-39091.797203561044,255.84064972259935
1175000,2349.9999999582537,-44748.582257025584,5722.265411709543,-39026.31684531604,259.074096459944
1180000,2359.9999999580173,-44677.91921971337,5872.009701495862,-38805.90951821751,265.8537307105749
1185000,2369.999999957781,-44524.44475437503,5836.451535385475,-38687.993218989555,264.2438438748524
1190000,2379.9999999575443,-44694.78126778733,5809.479807590725,-38885.301460196606,263.02270582800656
1195000,2389.999999957308,-44567.74976025394,5827.656168990464,-38740.093591263474,263.8456359208559
1200000,2399.9999999570714,-44539.54016013985,5711.2409119544345,-38828.299248185416,258.57496506573546
1205000,2409.999999956835,-44740.9378664032,5972.5808256713335,-38768.35704073186,270.40706252080577
1210000,2419.9999999565985,-44579.24432760198,5593.142369797224,-38986.101957804756,253.22808390919099
1215000,2429.999999956362,-44547.25762671803,5840.103796248929,-38707.1538304691,264.4091990471761
1220000,2439.9999999561255,-44842.74202075915,5750.910559803097,-39091.831460956055,260.37099818091497
