#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1210000,1209.9999999782992,-38050.82824210426,6682.971236318862,-31367.857005785398,259.0321267402088
1215000,1214.999999978181,-37856.17768114483,6652.7338606681105,-31203.443820476718,257.86012532872724
1220000,1219.9999999780628,-37579.90378793176,6511.476745253988,-31068.427042677773,252.38499611912403
1225000,1224.9999999779445,-37641.12230811556,6599.887349745655,-31041.234958369907,255.81179328733666
1230000,1229.9999999778263,-38240.18939656349,6721.5811263392725,-31518.608270224217,260.52864701113873
1235000,1234.999999977708,-37847.5372871604,6619.620970976179,-31227.91631618422,256.5766689234682
1240000,1239.9999999775898,-38184.550539469405,6684.699084375059,-31499.851455094344,259.0990981726532
1245000,1244.9999999774716,-37707.17985166253,6818.9279070647,-30888.25194459783,264.3018105862837
1250000,1249.9999999773534,-37841.44642112353,6686.700370272898,-31154.746050850634,259.1766680624524
1255000,1254.9999999772351,-37687.30933126603,6814.9077278973455,-30872.401603368682,264.14598834453335
1260000,1259.9999999771169,-37826.75585685321,6643.412572556409,-31183.343284296803,257.4988319760923
1265000,1264.9999999769987,-37699.178325081244,6803.205559244817,-30895.972765836428,263.69241200455696
1270000,1269.9999999768804,-37558.60538588441,6897.396391073611,-30661.208994810797,267.34325092414525
1275000,1274.9999999767622,-37592.65166381699,6678.926679936828,-30913.724983880165,258.8753596370279
1280000,1279.999999976644,-37581.62718374132,6736.0583467084725,-30845.56883703285,261.0897844227649
1285000,1284.9999999765257,-37854.95308856547,6702.238316708219,-31152.71477185725,259.778919242054
1290000,1289.9999999764075,-38037.45651351935,6851.868798621735,-31185.587714897614,265.5786003396745
1295000,1294.9999999762892,-37799.68325434877,6638.065618703845,-31161.617635644925,257.2915839154566
1300000,1299.999999976171,-37631.39181218401,6792.326728949094,-30839.065083234917,263.2707482792019
1305000,1304.9999999760528,-37877.78621291154,6596.956283449572,-31280.829929461965,255.6981850868158
1310000,1309.9999999759345,-37805.446162564134,6742.753265000252,-31062.69289756388,261.34927961766374
1315000,1314.9999999758163,-37275.06511688158,6746.3542478641675,-30528.710869017414,261.488853800555
1320000,1319.999999975698,-37794.0044138533,6858.652736858403,-30935.351676994895,265.84154594979003
1325000,1324.9999999755798,-37874.47280522047,6754.14811955666,-31120.324685663807,261.79094445584246
1330000,1329.9999999754616,-37706.01796841972,6637.145994849372,-31068.87197357035,257.25593927261707
1335000,1334.9999999753434,-37892.40771035045,6666.899743284779,-31225.507967065674,258.4091952815359
1340000,1339.9999999752251,-37869.797285344786,6607.169407012153,-31262.627878332634,256.0940460030949
1345000,1344.999999975107,-37887.41789108925,6643.0085662522315,-31244.40932483702,257.4831726819719
1350000,1349.9999999749887,-37956.323080370625,6855.193879615057,-31101.129200755568,265.7074805593892
1355000,1354.9999999748704,-37778.028189202894,6712.054629608193,-31065.973559594702,260.1593997674539
1360000,1359.9999999747522,-37654.65546877797,6561.580054545519,-31093.07541423245,254.32700159895856
