#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1330000,1329.9999999754616,-36765.2309061124,7136.461763166703,-29628.7691429457,276.60943052801304
1335000,1334.9999999753434,-36395.84067542973,7340.682727306461,-29055.15794812327,284.52504003693497
1340000,1339.9999999752251,-37121.40716759684,7038.506745847332,-30082.900421749506,272.8126916877772
1345000,1344.999999975107,-36685.931749042174,7054.160426469563,-29631.77132257261,273.4194287272623
1350000,1349.9999999749887,-36619.03321878962,7103.7685621107685,-29515.264656678853,275.342241264435
1355000,1354.9999999748704,-36543.650799655086,7066.095238570157,-29477.55556108493,273.88202233291196
1360000,1359.9999999747522,-36713.998556836166,7155.483496194824,-29558.515060641344,277.3467133602032
1365000,1364.999999974634,-36623.82523915803,7236.853147777029,-29386.972091381,280.5006030233672
1370000,1369.9999999745157,-36977.117497280364,7203.536806880312,-29773.580690400053,279.2092608444905
1375000,1374.9999999743975,-36290.538637909536,6972.178798762833,-29318.359839146702,270.24181885471177
1380000,1379.9999999742793,-36337.09428858309,7337.545446741393,-28999.548841841694,284.4034389663612
1385000,1384.999999974161,-36594.524215743935,7186.209914790048,-29408.314300953887,278.53767008803953
1390000,1389.9999999740428,-36433.2948728422,7114.452125049266,-29318.842747792933,275.7563364223017
1395000,1394.9999999739246,-36432.01382691268,7458.242186632879,-28973.771640279796,289.0816475234763
1400000,1399.9999999738063,-36573.889111239,6952.532973452016,-29621.35613778698,269.48034619055136
1405000,1404.999999973688,-36658.03473455758,6914.2400370489595,-29743.79469750862,267.9961110494952
1410000,1409.9999999735699,-36768.164181956345,7164.810013132407,-29603.35416882394,277.7082093822557
1415000,1414.9999999734516,-36975.44650828282,7269.323195471715,-29706.1233128111,281.7591428572665
1420000,1419.9999999733334,-36389.32064733631,7116.8069413564435,-29272.513705979865,275.8476091593166
1425000,1424.9999999732152,-36692.67802632516,7191.233716331163,-29501.444309993993,278.7323927572684
1430000,1429.999999973097,-36297.9254331411,7304.754361276757,-28993.171071864344,283.1324557007346
1435000,1434.9999999729787,-35973.56427195847,7184.682493153093,-28788.88177880538,278.4784671884521
1440000,1439.9999999728605,-36279.61823105357,7366.36172119709,-28913.25650985648,285.5203584611547
1445000,1444.9999999727422,-36186.02711594915,7224.932584666625,-28961.094531282528,280.03856170892186
1450000,1449.999999972624,-36491.276222145745,7411.918639114263,-29079.35758303148,287.28614570136943
1455000,1454.9999999725057,-36264.51550230784,7316.2003319994365,-28948.315170308404,283.57610180275424
1460000,1459.9999999723875,-36201.08576963698,7221.097305945791,-28979.98846369119,279.8899062129503
1465000,1464.9999999722693,-36099.026130052975,7107.308337397379,-28991.717792655596,275.4794430401497
1470000,1469.999999972151,-36274.106316108875,7133.049498264778,-29141.056817844095,276.47717105789246
1475000,1474.9999999720328,-36049.79207882009,7191.184822448483,-28858.60725637161,278.7304976291933
1480000,1479.9999999719146,-36201.15472843618,7012.069405118539,-29189.085323317642,271.78797972177045
1485000,1484.9999999717963,-36620.46077557902,6923.713329511958,-29696.747446067064,268.36329609446244
1490000,1489.999999971678,-36244.998320013605,6845.048804556281,-29399.949515457323,265.31425720476324
1495000,1494.9999999715599,-36329.51772900976,7115.653086007496,-29213.864643002267,275.80288569808664
1500000,1499.9999999714416,-36216.27691133852,7215.515840289012,-29000.76107104951,279.67356846911173
1505000,1504.9999999713234,-36252.19604855253,7200.735668015606,-29051.46038053692,279.10068863435197
1510000,1509.9999999712052,-36030.84828003547,7372.385833508093,-28658.462446527374,285.75385320001584
1515000,1514.999999971087,-36321.39951548161,7076.758787177587,-29244.64072830402,274.29534173482244
1520000,1519.9999999709687,-36436.19670855919,7060.424835701757,-29375.771872857433,273.6622373806002
1525000,1524.9999999708505,-36851.51310838538,7332.389537029179,-29519.1235713562,284.2035957812256
1530000,1529.9999999707322,-36134.27445447384,7448.792516587572,-28685.481937886267,288.7153780839901
1535000,1534.999999970614,-36275.54789871475,7363.806393442681,-28911.741505272068,285.42131389559586
1540000,1539.9999999704958,-36426.95364463721,7146.284257147709,-29280.6693874895,276.9901506322633
1545000,1544.9999999703775,-36418.63712123838,7058.396296625525,-29360.240824612858,273.5836111569474
1550000,1549.9999999702593,-36551.83688379282,7143.471203387036,-29408.365680405783,276.88111660046894
1555000,1554.999999970141,-36563.45092170297,7017.449885563123,-29546.001036139845,271.9965272739237
1560000,1559.9999999700228,-36617.33518823392,7267.077900772008,-29350.25728746191,281.6721151804058
1565000,1564.9999999699046,-36383.38757572289,7156.530035134103,-29226.857540588786,277.38727723479906
1570000,1569.9999999697864,-36254.05090111199,7230.191823246456,-29023.85907786553,280.2424099234652
1575000,1574.9999999696681,-36591.59397986109,7293.761902615266,-29297.832077245825,282.70638773717445
1580000,1579.99999996955,-36804.799519852604,7267.209285481152,-29537.59023437145,281.67720765490964
1585000,1584.9999999694317,-36874.90453626414,7374.149954899069,-29500.754581365072,285.82223058779346
1590000,1589.9999999693134,-36647.23791123775,7014.580357297806,-29632.65755393995,271.88530428896354
1595000,1594.9999999691952,-36572.946267695654,7190.270028331879,-29382.676239363776,278.6950401871104
1600000,1599.999999969077,-36422.33292776623,7396.2710401048535,-29026.061887661373,286.6796443853444
1605000,1604.9999999689587,-36183.060964103934,6991.776613236123,-29191.284350867812,271.00143061764857
1610000,1609.9999999688405,-36225.55992564246,7170.2971889457585,-29055.262736696703,277.9208924494827
1615000,1614.9999999687222,-36455.318559506275,7227.329117472756,-29227.98944203352,280.1314513784451
1620000,1619.999999968604,-36193.68317873612,7020.130455315404,-29173.55272342072,272.1004262223488
1625000,1624.9999999684858,-36141.133484493934,7024.30077011723,-29116.832714376702,272.2620677249222
1630000,1629.9999999683675,-36590.74413723185,7285.943321795363,-29304.800815436487,282.403339355511
1635000,1634.9999999682493,-36216.70358917195,7314.919663069144,-28901.783926102806,283.5264630440445
1640000,1639.999999968131,-36217.70556244251,7388.0642249416605,-28829.641337500852,286.361548031146
1645000,1644.9999999680128,-36185.3252677977,6843.793212294134,-29341.532055503565,265.26559041831734
1650000,1649.9999999678946,-36861.48377911627,7219.132678913809,-29642.35110020246,279.81375722167826
1655000,1654.9999999677764,-37085.55205774769,6964.557039639896,-30120.995018107795,269.94639928678265
1660000,1659.9999999676581,-36489.93458172988,7009.492169439951,-29480.44241228993,271.6880860045407
1665000,1664.99999996754,-36474.871601235114,7045.734023363091,-29429.137577872025,273.092821139072
1670000,1669.9999999674217,-36623.80591621996,7052.090902828214,-29571.715013391742,273.33921394087446
1675000,1674.9999999673034,-36107.141365785305,6931.179301463988,-29175.962064321317,268.65267734787966
1680000,1679.9999999671852,-36427.24119675504,6990.876864397076,-29436.364332357967,270.96655633088767
1685000,1684.999999967067,-36565.75896462719,7340.52924844591,-29225.22971618128,284.5190911925883
1690000,1689.9999999669487,-36519.312455187515,7212.934348022838,-29306.378107164677,279.57350976644426
