#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
1350000,674.9999999874943,-33467.48520399374,10011.484818194727,-23456.000385799012,307.4638100135964
1355000,677.4999999874352,-33417.66920303204,9812.358160097665,-23605.311042934376,294.48744453712493
1360000,679.9999999873761,-33608.894459042465,9804.992143774427,-23803.90231526804,293.3897178118887
1365000,682.499999987317,-33419.989604340866,9583.547518563613,-23836.442085777253,287.72722148779144
1370000,684.9999999872579,-33637.237848798744,9845.790771180145,-23791.4470776186,295.9840542387199
1375000,687.4999999871987,-33596.15404730546,9861.379062164287,-23734.774985141175,296.8380562201231
1380000,689.9999999871396,-33539.34478435945,9830.65555829735,-23708.689226062095,299.17761534411557
1385000,692.4999999870805,-33825.788618973456,9731.076435063143,-24094.712183910313,296.1606930009267
1390000,694.9999999870214,-33577.963312531356,9738.78409858127,-23839.179213950083,296.8367773808713
1395000,697.4999999869623,-33189.99747586646,9687.362406771506,-23502.635069094955,282.30821290757666
1400000,699.9999999869032,-33485.07933241944,9669.578228813334,-23815.501103606104,288.75080200513815
1405000,702.499999986844,-33085.75713311951,9510.300776625958,-23575.45635649355,290.50796198590854
1410000,704.9999999867849,-33078.35397508321,9477.421230918355,-23600.932744164857,292.84051247491476
1415000,707.4999999867258,-33270.25673242146,9792.611990076512,-23477.64474234495,292.69111568305914
1420000,709.9999999866667,-33462.92887358065,9724.998346971735,-23737.930526608914,291.3317751181514
1425000,712.4999999866076,-33117.78386174771,9916.82646618766,-23200.95739556005,299.0252544878237
1430000,714.9999999865485,-33687.595451005036,9758.857194702578,-23928.73825630246,292.38622337512237
1435000,717.4999999864893,-33359.63862319896,10037.152969584919,-23322.485653614043,303.57478030143835
1440000,719.9999999864302,-33384.67812390067,9935.386776178424,-23449.291347722243,301.14126098586723
1445000,722.4999999863711,-33421.42797598103,9973.355847699235,-23448.072128281798,304.2343507032083
1450000,724.999999986312,-32901.09697867627,9879.13943814713,-23021.957540529143,298.5026573078867
1455000,727.4999999862529,-33198.7183458074,10019.744151829387,-23178.974193978014,298.9394912417034
1460000,729.9999999861938,-32928.99031250458,9769.976723306761,-23159.01358919782,294.11465161905016
